Epoch: 0001 train_loss= 2.6481  train_acc= 0.1378  val_loss= 2.6336  val_acc= 0.1408  time= 4.7232 
Epoch: 0447 train_loss= 0.9052  train_acc= 0.7756  val_loss= 1.0747  val_acc= 0.7606  time= 0.2447 
Epoch: 0448 train_loss= 0.6649  train_acc= 0.9087  val_loss= 0.8179  val_acc= 0.8732  time= 0.2385 
Epoch: 0449 train_loss= 0.7200  train_acc= 0.8926  val_loss= 0.9120  val_acc= 0.7887  time= 0.2561 
Epoch: 0450 train_loss= 0.7776  train_acc= 0.8349  val_loss= 0.9874  val_acc= 0.7606  time= 0.2396 
Epoch: 0451 train_loss= 0.6726  train_acc= 0.8718  val_loss= 0.8652  val_acc= 0.8028  time= 0.2553 
Epoch: 0452 train_loss= 0.5847  train_acc= 0.8974  val_loss= 0.8325  val_acc= 0.7606  time= 0.2593 
Epoch: 0453 train_loss= 0.5534  train_acc= 0.9151  val_loss= 0.8691  val_acc= 0.7324  time= 0.2320 
Epoch: 0454 train_loss= 0.5178  train_acc= 0.9199  val_loss= 0.8134  val_acc= 0.7746  time= 0.2336 
Epoch: 0455 train_loss= 0.4801  train_acc= 0.9311  val_loss= 0.7837  val_acc= 0.7746  time= 0.2657 
Epoch: 0456 train_loss= 0.4470  train_acc= 0.9439  val_loss= 0.7566  val_acc= 0.7887  time= 0.2465 
Epoch: 0457 train_loss= 0.4149  train_acc= 0.9663  val_loss= 0.6933  val_acc= 0.8310  time= 0.2292 
Epoch: 0458 train_loss= 0.4032  train_acc= 0.9647  val_loss= 0.6546  val_acc= 0.8028  time= 0.2325 
Epoch: 0459 train_loss= 0.3718  train_acc= 0.9439  val_loss= 0.6562  val_acc= 0.8169  time= 0.2416 
Epoch: 0460 train_loss= 0.3583  train_acc= 0.9455  val_loss= 0.6463  val_acc= 0.8310  time= 0.2396 
Epoch: 0461 train_loss= 0.3415  train_acc= 0.9599  val_loss= 0.6195  val_acc= 0.8310  time= 0.2371 
Epoch: 0462 train_loss= 0.3368  train_acc= 0.9679  val_loss= 0.6130  val_acc= 0.8169  time= 0.2761 
Epoch: 0463 train_loss= 0.2900  train_acc= 0.9744  val_loss= 0.5668  val_acc= 0.8592  time= 0.2341 
Epoch: 0464 train_loss= 0.2842  train_acc= 0.9663  val_loss= 0.5753  val_acc= 0.8310  time= 0.2282 
Epoch: 0465 train_loss= 0.2796  train_acc= 0.9679  val_loss= 0.5650  val_acc= 0.8310  time= 0.2414 
Epoch: 0466 train_loss= 0.2686  train_acc= 0.9776  val_loss= 0.5363  val_acc= 0.8310  time= 0.2333 
Epoch: 0467 train_loss= 0.2492  train_acc= 0.9792  val_loss= 0.4966  val_acc= 0.8451  time= 0.2203 
Epoch: 0468 train_loss= 0.2316  train_acc= 0.9792  val_loss= 0.4831  val_acc= 0.8592  time= 0.2207 
Epoch: 0469 train_loss= 0.2256  train_acc= 0.9776  val_loss= 0.4705  val_acc= 0.8451  time= 0.2213 
Epoch: 0470 train_loss= 0.2184  train_acc= 0.9808  val_loss= 0.4479  val_acc= 0.8873  time= 0.2447 
Epoch: 0471 train_loss= 0.2063  train_acc= 0.9824  val_loss= 0.4231  val_acc= 0.9014  time= 0.2636 
Epoch: 0472 train_loss= 0.1910  train_acc= 0.9840  val_loss= 0.4013  val_acc= 0.8873  time= 0.2469 
Epoch: 0473 train_loss= 0.1808  train_acc= 0.9840  val_loss= 0.3896  val_acc= 0.8873  time= 0.2494 
Epoch: 0474 train_loss= 0.1772  train_acc= 0.9904  val_loss= 0.3874  val_acc= 0.8873  time= 0.2589 
Epoch: 0475 train_loss= 0.1683  train_acc= 0.9904  val_loss= 0.3814  val_acc= 0.9014  time= 0.3069 
Epoch: 0476 train_loss= 0.1573  train_acc= 0.9904  val_loss= 0.3845  val_acc= 0.9014  time= 0.3014 
Epoch: 0477 train_loss= 0.1507  train_acc= 0.9904  val_loss= 0.3964  val_acc= 0.8873  time= 0.2611 
Epoch: 0478 train_loss= 0.1436  train_acc= 0.9920  val_loss= 0.3929  val_acc= 0.9014  time= 0.2754 
Epoch: 0479 train_loss= 0.1362  train_acc= 0.9920  val_loss= 0.3726  val_acc= 0.9155  time= 0.2653 
Epoch: 0480 train_loss= 0.1316  train_acc= 0.9920  val_loss= 0.3488  val_acc= 0.9014  time= 0.2384 
Epoch: 0481 train_loss= 0.1250  train_acc= 0.9920  val_loss= 0.3261  val_acc= 0.9014  time= 0.2463 
Epoch: 0482 train_loss= 0.1171  train_acc= 0.9920  val_loss= 0.3145  val_acc= 0.9014  time= 0.2300 
Epoch: 0483 train_loss= 0.1123  train_acc= 0.9920  val_loss= 0.3185  val_acc= 0.9155  time= 0.2744 
Epoch: 0484 train_loss= 0.1101  train_acc= 0.9920  val_loss= 0.3339  val_acc= 0.9014  time= 0.2972 
Epoch: 0485 train_loss= 0.1047  train_acc= 0.9920  val_loss= 0.3343  val_acc= 0.9155  time= 0.2414 
Epoch: 0486 train_loss= 0.0995  train_acc= 0.9936  val_loss= 0.3227  val_acc= 0.9296  time= 0.2557 
Epoch: 0487 train_loss= 0.0977  train_acc= 0.9936  val_loss= 0.3164  val_acc= 0.9155  time= 0.2563 
Epoch: 0488 train_loss= 0.0944  train_acc= 0.9936  val_loss= 0.3202  val_acc= 0.9155  time= 0.2736 
Epoch: 0489 train_loss= 0.0934  train_acc= 0.9952  val_loss= 0.3389  val_acc= 0.9155  time= 0.2796 
Epoch: 0490 train_loss= 0.0904  train_acc= 0.9952  val_loss= 0.3468  val_acc= 0.9155  time= 0.2336 
Epoch: 0491 train_loss= 0.0857  train_acc= 0.9952  val_loss= 0.3365  val_acc= 0.9155  time= 0.2486 
Epoch: 0492 train_loss= 0.0849  train_acc= 0.9936  val_loss= 0.3389  val_acc= 0.9014  time= 0.2290 
Epoch: 0493 train_loss= 0.0805  train_acc= 0.9952  val_loss= 0.3313  val_acc= 0.9014  time= 0.2503 
Epoch: 0494 train_loss= 0.0805  train_acc= 0.9968  val_loss= 0.3265  val_acc= 0.9296  time= 0.2448 
Epoch: 0495 train_loss= 0.0784  train_acc= 0.9984  val_loss= 0.3262  val_acc= 0.9296  time= 0.2775 
Epoch: 0496 train_loss= 0.0758  train_acc= 0.9984  val_loss= 0.3083  val_acc= 0.9296  time= 0.2754 
Epoch: 0497 train_loss= 0.0707  train_acc= 0.9968  val_loss= 0.3083  val_acc= 0.9014  time= 0.2291 
Epoch: 0498 train_loss= 0.0705  train_acc= 0.9968  val_loss= 0.3170  val_acc= 0.9014  time= 0.2454 
Epoch: 0499 train_loss= 0.0683  train_acc= 1.0000  val_loss= 0.3110  val_acc= 0.9155  time= 0.2475 
Epoch: 0500 train_loss= 0.0649  train_acc= 1.0000  val_loss= 0.3033  val_acc= 0.9155  time= 0.2823 
Epoch: 0500  Test set results: loss= 0.2473  accuracy= 0.9517 Epoch: 0501 train_loss= 0.0648  train_acc= 1.0000  val_loss= 0.2940  val_acc= 0.9155  time= 0.2432 
Epoch: 0502 train_loss= 0.0623  train_acc= 1.0000  val_loss= 0.2851  val_acc= 0.9155  time= 0.2318 
Epoch: 0503 train_loss= 0.0601  train_acc= 1.0000  val_loss= 0.2809  val_acc= 0.9155  time= 0.2616 
Epoch: 0504 train_loss= 0.0595  train_acc= 1.0000  val_loss= 0.2810  val_acc= 0.9155  time= 0.2965 
Epoch: 0505 train_loss= 0.0576  train_acc= 1.0000  val_loss= 0.2778  val_acc= 0.9155  time= 0.2744 
Epoch: 0506 train_loss= 0.0570  train_acc= 1.0000  val_loss= 0.2761  val_acc= 0.9155  time= 0.2440 
Epoch: 0507 train_loss= 0.0562  train_acc= 1.0000  val_loss= 0.2737  val_acc= 0.9296  time= 0.2394 
Epoch: 0508 train_loss= 0.0547  train_acc= 1.0000  val_loss= 0.2813  val_acc= 0.9296  time= 0.2421 
Epoch: 0509 train_loss= 0.0535  train_acc= 1.0000  val_loss= 0.2860  val_acc= 0.9296  time= 0.2708 
Epoch: 0510 train_loss= 0.0517  train_acc= 1.0000  val_loss= 0.2826  val_acc= 0.9296  time= 0.2375 
Epoch: 0511 train_loss= 0.0511  train_acc= 1.0000  val_loss= 0.2759  val_acc= 0.9296  time= 0.2564 
Epoch: 0512 train_loss= 0.0500  train_acc= 1.0000  val_loss= 0.2718  val_acc= 0.9296  time= 0.2775 
Epoch: 0513 train_loss= 0.0492  train_acc= 1.0000  val_loss= 0.2686  val_acc= 0.9296  time= 0.2650 
Epoch: 0514 train_loss= 0.0480  train_acc= 1.0000  val_loss= 0.2649  val_acc= 0.9296  time= 0.2713 
Epoch: 0515 train_loss= 0.0464  train_acc= 1.0000  val_loss= 0.2617  val_acc= 0.9296  time= 0.3060 
Epoch: 0516 train_loss= 0.0456  train_acc= 1.0000  val_loss= 0.2614  val_acc= 0.9296  time= 0.2918 
Epoch: 0517 train_loss= 0.0454  train_acc= 1.0000  val_loss= 0.2659  val_acc= 0.9296  time= 0.2496 
Epoch: 0518 train_loss= 0.0447  train_acc= 1.0000  val_loss= 0.2753  val_acc= 0.9155  time= 0.3032 
Epoch: 0519 train_loss= 0.0435  train_acc= 1.0000  val_loss= 0.2729  val_acc= 0.9155  time= 0.2493 
Epoch: 0520 train_loss= 0.0421  train_acc= 1.0000  val_loss= 0.2635  val_acc= 0.9296  time= 0.2693 
Epoch: 0521 train_loss= 0.0413  train_acc= 1.0000  val_loss= 0.2561  val_acc= 0.9296  time= 0.2550 
Epoch: 0522 train_loss= 0.0408  train_acc= 1.0000  val_loss= 0.2493  val_acc= 0.9296  time= 0.2464 
Epoch: 0523 train_loss= 0.0402  train_acc= 1.0000  val_loss= 0.2472  val_acc= 0.9296  time= 0.2527 
Epoch: 0524 train_loss= 0.0392  train_acc= 1.0000  val_loss= 0.2500  val_acc= 0.9437  time= 0.2377 
Epoch: 0525 train_loss= 0.0379  train_acc= 1.0000  val_loss= 0.2524  val_acc= 0.9437  time= 0.2540 
Epoch: 0526 train_loss= 0.0372  train_acc= 1.0000  val_loss= 0.2493  val_acc= 0.9437  time= 0.2740 
Epoch: 0527 train_loss= 0.0365  train_acc= 1.0000  val_loss= 0.2609  val_acc= 0.9437  time= 0.2339 
Epoch: 0528 train_loss= 0.0362  train_acc= 1.0000  val_loss= 0.2744  val_acc= 0.9437  time= 0.2496 
Epoch: 0529 train_loss= 0.0354  train_acc= 1.0000  val_loss= 0.2770  val_acc= 0.9437  time= 0.2473 
Epoch: 0530 train_loss= 0.0342  train_acc= 1.0000  val_loss= 0.2686  val_acc= 0.9437  time= 0.2575 
Epoch: 0531 train_loss= 0.0338  train_acc= 1.0000  val_loss= 0.2709  val_acc= 0.9437  time= 0.2550 
Epoch: 0532 train_loss= 0.0330  train_acc= 1.0000  val_loss= 0.2807  val_acc= 0.9437  time= 0.2425 
Epoch: 0533 train_loss= 0.0323  train_acc= 1.0000  val_loss= 0.2772  val_acc= 0.9437  time= 0.2365 
Epoch: 0534 train_loss= 0.0327  train_acc= 1.0000  val_loss= 0.2667  val_acc= 0.9437  time= 0.2750 
Epoch: 0535 train_loss= 0.0314  train_acc= 1.0000  val_loss= 0.2784  val_acc= 0.9437  time= 0.2481 
Epoch: 0536 train_loss= 0.0316  train_acc= 1.0000  val_loss= 0.2869  val_acc= 0.9437  time= 0.2746 
Epoch: 0537 train_loss= 0.0311  train_acc= 1.0000  val_loss= 0.2856  val_acc= 0.9437  time= 0.2439 
Epoch: 0538 train_loss= 0.0299  train_acc= 1.0000  val_loss= 0.2750  val_acc= 0.9437  time= 0.2521 
Epoch: 0539 train_loss= 0.0308  train_acc= 1.0000  val_loss= 0.2656  val_acc= 0.9437  time= 0.2606 
Epoch: 0540 train_loss= 0.0288  train_acc= 1.0000  val_loss= 0.2789  val_acc= 0.9437  time= 0.2494 
Epoch: 0541 train_loss= 0.0281  train_acc= 1.0000  val_loss= 0.2893  val_acc= 0.9437  time= 0.2257 
Epoch: 0542 train_loss= 0.0276  train_acc= 1.0000  val_loss= 0.2923  val_acc= 0.9437  time= 0.2499 
Epoch: 0543 train_loss= 0.0275  train_acc= 1.0000  val_loss= 0.2984  val_acc= 0.9437  time= 0.2322 
Epoch: 0544 train_loss= 0.0280  train_acc= 1.0000  val_loss= 0.2891  val_acc= 0.9437  time= 0.2330 
Epoch: 0545 train_loss= 0.0271  train_acc= 1.0000  val_loss= 0.2871  val_acc= 0.9437  time= 0.2323 
Epoch: 0546 train_loss= 0.0261  train_acc= 1.0000  val_loss= 0.2896  val_acc= 0.9437  time= 0.2237 
Epoch: 0547 train_loss= 0.0256  train_acc= 1.0000  val_loss= 0.2992  val_acc= 0.9437  time= 0.2210 
Epoch: 0548 train_loss= 0.0252  train_acc= 1.0000  val_loss= 0.2958  val_acc= 0.9437  time= 0.2295 
Epoch: 0549 train_loss= 0.0254  train_acc= 1.0000  val_loss= 0.2807  val_acc= 0.9437  time= 0.2650 
Epoch: 0550 train_loss= 0.0252  train_acc= 1.0000  val_loss= 0.2956  val_acc= 0.9437  time= 0.2467 
Epoch: 0551 train_loss= 0.0245  train_acc= 1.0000  val_loss= 0.3001  val_acc= 0.9437  time= 0.2563 
Epoch: 0552 train_loss= 0.0240  train_acc= 1.0000  val_loss= 0.2885  val_acc= 0.9437  time= 0.3337 
Epoch: 0553 train_loss= 0.0237  train_acc= 1.0000  val_loss= 0.2901  val_acc= 0.9437  time= 0.3348 
Epoch: 0554 train_loss= 0.0235  train_acc= 1.0000  val_loss= 0.2853  val_acc= 0.9437  time= 0.2841 
Epoch: 0555 train_loss= 0.0238  train_acc= 1.0000  val_loss= 0.2910  val_acc= 0.9437  time= 0.2589 
Epoch: 0556 train_loss= 0.0246  train_acc= 1.0000  val_loss= 0.2966  val_acc= 0.9437  time= 0.3249 
Epoch: 0557 train_loss= 0.0254  train_acc= 1.0000  val_loss= 0.2948  val_acc= 0.9437  time= 0.3200 
Epoch: 0558 train_loss= 0.0305  train_acc= 1.0000  val_loss= 0.3562  val_acc= 0.9296  time= 0.2555 
Epoch: 0559 train_loss= 0.0383  train_acc= 1.0000  val_loss= 0.4042  val_acc= 0.9296  time= 0.2602 
Epoch: 0560 train_loss= 0.0375  train_acc= 1.0000  val_loss= 0.3828  val_acc= 0.9296  time= 0.2706 
Epoch: 0561 train_loss= 0.0320  train_acc= 1.0000  val_loss= 0.3535  val_acc= 0.9296  time= 0.2656 
Epoch: 0562 train_loss= 0.0293  train_acc= 1.0000  val_loss= 0.3484  val_acc= 0.9437  time= 0.2695 
Epoch: 0563 train_loss= 0.0293  train_acc= 1.0000  val_loss= 0.3507  val_acc= 0.9437  time= 0.2481 
Epoch: 0564 train_loss= 0.0290  train_acc= 1.0000  val_loss= 0.3606  val_acc= 0.9437  time= 0.2465 
Epoch: 0565 train_loss= 0.0273  train_acc= 1.0000  val_loss= 0.3568  val_acc= 0.9437  time= 0.2357 
Epoch: 0566 train_loss= 0.0271  train_acc= 1.0000  val_loss= 0.3627  val_acc= 0.9437  time= 0.2732 
Epoch: 0567 train_loss= 0.0268  train_acc= 1.0000  val_loss= 0.3790  val_acc= 0.9296  time= 0.2573 
Epoch: 0568 train_loss= 0.0237  train_acc= 1.0000  val_loss= 0.3504  val_acc= 0.9296  time= 0.2367 
Epoch: 0569 train_loss= 0.0241  train_acc= 1.0000  val_loss= 0.3199  val_acc= 0.9437  time= 0.2906 
Epoch: 0570 train_loss= 0.0248  train_acc= 1.0000  val_loss= 0.3264  val_acc= 0.9437  time= 0.2671 
Epoch: 0571 train_loss= 0.0244  train_acc= 1.0000  val_loss= 0.3269  val_acc= 0.9437  time= 0.2319 
Epoch: 0572 train_loss= 0.0223  train_acc= 1.0000  val_loss= 0.3308  val_acc= 0.9437  time= 0.2521 
Epoch: 0573 train_loss= 0.0214  train_acc= 1.0000  val_loss= 0.3225  val_acc= 0.9437  time= 0.3089 
Epoch: 0574 train_loss= 0.0207  train_acc= 1.0000  val_loss= 0.3280  val_acc= 0.9437  time= 0.2935 
Epoch: 0575 train_loss= 0.0204  train_acc= 1.0000  val_loss= 0.3536  val_acc= 0.9437  time= 0.2458 
Epoch: 0576 train_loss= 0.0204  train_acc= 1.0000  val_loss= 0.3612  val_acc= 0.9437  time= 0.2508 
Epoch: 0577 train_loss= 0.0201  train_acc= 1.0000  val_loss= 0.3466  val_acc= 0.9437  time= 0.2740 
Epoch: 0578 train_loss= 0.0188  train_acc= 1.0000  val_loss= 0.3366  val_acc= 0.9437  time= 0.3232 
Epoch: 0579 train_loss= 0.0183  train_acc= 1.0000  val_loss= 0.3322  val_acc= 0.9437  time= 0.2920 
Epoch: 0580 train_loss= 0.0183  train_acc= 1.0000  val_loss= 0.3227  val_acc= 0.9437  time= 0.2788 
Epoch: 0581 train_loss= 0.0183  train_acc= 1.0000  val_loss= 0.3152  val_acc= 0.9437  time= 0.2818 
Epoch: 0582 train_loss= 0.0181  train_acc= 1.0000  val_loss= 0.3210  val_acc= 0.9437  time= 0.2331 
Epoch: 0583 train_loss= 0.0176  train_acc= 1.0000  val_loss= 0.3414  val_acc= 0.9437  time= 0.2478 
Epoch: 0584 train_loss= 0.0170  train_acc= 1.0000  val_loss= 0.3615  val_acc= 0.9437  time= 0.2490 
Epoch: 0585 train_loss= 0.0166  train_acc= 1.0000  val_loss= 0.3705  val_acc= 0.9437  time= 0.2642 
Epoch: 0586 train_loss= 0.0168  train_acc= 1.0000  val_loss= 0.3518  val_acc= 0.9437  time= 0.2719 
Epoch: 0587 train_loss= 0.0169  train_acc= 1.0000  val_loss= 0.3429  val_acc= 0.9437  time= 0.2309 
Epoch: 0588 train_loss= 0.0160  train_acc= 1.0000  val_loss= 0.3595  val_acc= 0.9437  time= 0.2472 
Epoch: 0589 train_loss= 0.0163  train_acc= 1.0000  val_loss= 0.3683  val_acc= 0.9437  time= 0.2753 
Epoch: 0590 train_loss= 0.0158  train_acc= 1.0000  val_loss= 0.3686  val_acc= 0.9437  time= 0.2352 
Epoch: 0591 train_loss= 0.0159  train_acc= 1.0000  val_loss= 0.3533  val_acc= 0.9437  time= 0.2432 
Epoch: 0592 train_loss= 0.0154  train_acc= 1.0000  val_loss= 0.3482  val_acc= 0.9437  time= 0.2552 
Epoch: 0593 train_loss= 0.0151  train_acc= 1.0000  val_loss= 0.3401  val_acc= 0.9437  time= 0.2465 
Epoch: 0594 train_loss= 0.0149  train_acc= 1.0000  val_loss= 0.3450  val_acc= 0.9437  time= 0.2772 
Epoch: 0595 train_loss= 0.0146  train_acc= 1.0000  val_loss= 0.3609  val_acc= 0.9437  time= 0.3105 
Epoch: 0596 train_loss= 0.0144  train_acc= 1.0000  val_loss= 0.3664  val_acc= 0.9437  time= 0.2905 
Epoch: 0597 train_loss= 0.0144  train_acc= 1.0000  val_loss= 0.3616  val_acc= 0.9437  time= 0.2384 
Epoch: 0598 train_loss= 0.0149  train_acc= 1.0000  val_loss= 0.3515  val_acc= 0.9437  time= 0.2971 
Epoch: 0599 train_loss= 0.0143  train_acc= 1.0000  val_loss= 0.3651  val_acc= 0.9437  time= 0.2728 
Epoch: 0600 train_loss= 0.0139  train_acc= 1.0000  val_loss= 0.3834  val_acc= 0.9437  time= 0.2694 
Epoch: 0600  Test set results: loss= 0.2458  accuracy= 0.9626 Epoch: 0601 train_loss= 0.0136  train_acc= 1.0000  val_loss= 0.3881  val_acc= 0.9437  time= 0.2389 
Epoch: 0602 train_loss= 0.0135  train_acc= 1.0000  val_loss= 0.3815  val_acc= 0.9437  time= 0.3147 
Epoch: 0603 train_loss= 0.0136  train_acc= 1.0000  val_loss= 0.3794  val_acc= 0.9437  time= 0.2711 
Epoch: 0604 train_loss= 0.0134  train_acc= 1.0000  val_loss= 0.3862  val_acc= 0.9437  time= 0.2650 
Epoch: 0605 train_loss= 0.0131  train_acc= 1.0000  val_loss= 0.3941  val_acc= 0.9437  time= 0.3210 
Epoch: 0606 train_loss= 0.0129  train_acc= 1.0000  val_loss= 0.3899  val_acc= 0.9437  time= 0.2524 
Epoch: 0607 train_loss= 0.0125  train_acc= 1.0000  val_loss= 0.3786  val_acc= 0.9437  time= 0.3175 
Epoch: 0608 train_loss= 0.0127  train_acc= 1.0000  val_loss= 0.3719  val_acc= 0.9437  time= 0.2734 
Epoch: 0609 train_loss= 0.0125  train_acc= 1.0000  val_loss= 0.3855  val_acc= 0.9437  time= 0.2397 
Epoch: 0610 train_loss= 0.0125  train_acc= 1.0000  val_loss= 0.4068  val_acc= 0.9437  time= 0.2512 
Epoch: 0611 train_loss= 0.0128  train_acc= 1.0000  val_loss= 0.4157  val_acc= 0.9437  time= 0.2366 
Epoch: 0612 train_loss= 0.0125  train_acc= 1.0000  val_loss= 0.4042  val_acc= 0.9437  time= 0.2301 
Epoch: 0613 train_loss= 0.0125  train_acc= 1.0000  val_loss= 0.3874  val_acc= 0.9437  time= 0.2331 
Epoch: 0614 train_loss= 0.0120  train_acc= 1.0000  val_loss= 0.4018  val_acc= 0.9437  time= 0.2408 
Epoch: 0615 train_loss= 0.0120  train_acc= 1.0000  val_loss= 0.4115  val_acc= 0.9437  time= 0.2939 
Epoch: 0616 train_loss= 0.0118  train_acc= 1.0000  val_loss= 0.4189  val_acc= 0.9437  time= 0.2936 
Epoch: 0617 train_loss= 0.0117  train_acc= 1.0000  val_loss= 0.4119  val_acc= 0.9437  time= 0.2768 
Epoch: 0618 train_loss= 0.0114  train_acc= 1.0000  val_loss= 0.4068  val_acc= 0.9437  time= 0.2921 
Epoch: 0619 train_loss= 0.0112  train_acc= 1.0000  val_loss= 0.4055  val_acc= 0.9437  time= 0.2370 
Epoch: 0620 train_loss= 0.0116  train_acc= 1.0000  val_loss= 0.4000  val_acc= 0.9437  time= 0.3149 
Epoch: 0621 train_loss= 0.0121  train_acc= 1.0000  val_loss= 0.3945  val_acc= 0.9437  time= 0.2417 
Epoch: 0622 train_loss= 0.0116  train_acc= 1.0000  val_loss= 0.4049  val_acc= 0.9437  time= 0.2472 
Epoch: 0623 train_loss= 0.0110  train_acc= 1.0000  val_loss= 0.4124  val_acc= 0.9437  time= 0.2670 
Epoch: 0624 train_loss= 0.0108  train_acc= 1.0000  val_loss= 0.4216  val_acc= 0.9437  time= 0.2415 
Epoch: 0625 train_loss= 0.0108  train_acc= 1.0000  val_loss= 0.4176  val_acc= 0.9437  time= 0.2410 
Epoch: 0626 train_loss= 0.0108  train_acc= 1.0000  val_loss= 0.4112  val_acc= 0.9437  time= 0.2348 
Epoch: 0627 train_loss= 0.0110  train_acc= 1.0000  val_loss= 0.4030  val_acc= 0.9437  time= 0.2297 
Epoch: 0628 train_loss= 0.0111  train_acc= 1.0000  val_loss= 0.3997  val_acc= 0.9437  time= 0.2839 
Epoch: 0629 train_loss= 0.0108  train_acc= 1.0000  val_loss= 0.4055  val_acc= 0.9437  time= 0.3042 
Epoch: 0630 train_loss= 0.0103  train_acc= 1.0000  val_loss= 0.4295  val_acc= 0.9437  time= 0.3263 
Epoch: 0631 train_loss= 0.0101  train_acc= 1.0000  val_loss= 0.4375  val_acc= 0.9437  time= 0.2531 
Epoch: 0632 train_loss= 0.0099  train_acc= 1.0000  val_loss= 0.4276  val_acc= 0.9437  time= 0.2354 
Epoch: 0633 train_loss= 0.0102  train_acc= 1.0000  val_loss= 0.4090  val_acc= 0.9437  time= 0.2539 
Epoch: 0634 train_loss= 0.0098  train_acc= 1.0000  val_loss= 0.4037  val_acc= 0.9437  time= 0.2532 
Epoch: 0635 train_loss= 0.0098  train_acc= 1.0000  val_loss= 0.4122  val_acc= 0.9437  time= 0.2493 
Epoch: 0636 train_loss= 0.0100  train_acc= 1.0000  val_loss= 0.4145  val_acc= 0.9437  time= 0.2316 
Epoch: 0637 train_loss= 0.0097  train_acc= 1.0000  val_loss= 0.4173  val_acc= 0.9437  time= 0.2551 
Epoch: 0638 train_loss= 0.0095  train_acc= 1.0000  val_loss= 0.4175  val_acc= 0.9437  time= 0.2530 
Epoch: 0639 train_loss= 0.0099  train_acc= 1.0000  val_loss= 0.4432  val_acc= 0.9437  time= 0.2333 
Epoch: 0640 train_loss= 0.0096  train_acc= 1.0000  val_loss= 0.4726  val_acc= 0.9437  time= 0.2321 
Epoch: 0641 train_loss= 0.0092  train_acc= 1.0000  val_loss= 0.4785  val_acc= 0.9437  time= 0.2510 
Epoch: 0642 train_loss= 0.0089  train_acc= 1.0000  val_loss= 0.4688  val_acc= 0.9437  time= 0.2497 
Epoch: 0643 train_loss= 0.0088  train_acc= 1.0000  val_loss= 0.4565  val_acc= 0.9437  time= 0.2616 
Epoch: 0644 train_loss= 0.0090  train_acc= 1.0000  val_loss= 0.4519  val_acc= 0.9437  time= 0.3271 
Epoch: 0645 train_loss= 0.0094  train_acc= 1.0000  val_loss= 0.4534  val_acc= 0.9437  time= 0.3116 
Epoch: 0646 train_loss= 0.0095  train_acc= 1.0000  val_loss= 0.4574  val_acc= 0.9437  time= 0.2433 
Epoch: 0647 train_loss= 0.0093  train_acc= 1.0000  val_loss= 0.4633  val_acc= 0.9437  time= 0.2471 
Epoch: 0648 train_loss= 0.0090  train_acc= 1.0000  val_loss= 0.4806  val_acc= 0.9437  time= 0.2669 
Epoch: 0649 train_loss= 0.0087  train_acc= 1.0000  val_loss= 0.4869  val_acc= 0.9437  time= 0.2411 
Epoch: 0650 train_loss= 0.0086  train_acc= 1.0000  val_loss= 0.4723  val_acc= 0.9437  time= 0.2375 
Epoch: 0651 train_loss= 0.0089  train_acc= 1.0000  val_loss= 0.4566  val_acc= 0.9437  time= 0.2350 
Epoch: 0652 train_loss= 0.0089  train_acc= 1.0000  val_loss= 0.4457  val_acc= 0.9437  time= 0.2545 
Epoch: 0653 train_loss= 0.0085  train_acc= 1.0000  val_loss= 0.4573  val_acc= 0.9437  time= 0.2970 
Epoch: 0654 train_loss= 0.0083  train_acc= 1.0000  val_loss= 0.4844  val_acc= 0.9437  time= 0.2860 
Epoch: 0655 train_loss= 0.0083  train_acc= 1.0000  val_loss= 0.5063  val_acc= 0.9437  time= 0.2364 
Epoch: 0656 train_loss= 0.0085  train_acc= 1.0000  val_loss= 0.5030  val_acc= 0.9437  time= 0.2309 
Epoch: 0657 train_loss= 0.0084  train_acc= 1.0000  val_loss= 0.4870  val_acc= 0.9437  time= 0.2329 
Epoch: 0658 train_loss= 0.0081  train_acc= 1.0000  val_loss= 0.4736  val_acc= 0.9437  time= 0.2784 
Epoch: 0659 train_loss= 0.0082  train_acc= 1.0000  val_loss= 0.4703  val_acc= 0.9437  time= 0.2564 
Epoch: 0660 train_loss= 0.0084  train_acc= 1.0000  val_loss= 0.4707  val_acc= 0.9437  time= 0.3274 
Epoch: 0661 train_loss= 0.0084  train_acc= 1.0000  val_loss= 0.4636  val_acc= 0.9437  time= 0.2469 
Epoch: 0662 train_loss= 0.0086  train_acc= 1.0000  val_loss= 0.4584  val_acc= 0.9437  time= 0.2789 
Epoch: 0663 train_loss= 0.0080  train_acc= 1.0000  val_loss= 0.4788  val_acc= 0.9437  time= 0.2630 
Epoch: 0664 train_loss= 0.0077  train_acc= 1.0000  val_loss= 0.4981  val_acc= 0.9437  time= 0.2875 
Epoch: 0665 train_loss= 0.0078  train_acc= 1.0000  val_loss= 0.4915  val_acc= 0.9437  time= 0.2934 
Epoch: 0666 train_loss= 0.0080  train_acc= 1.0000  val_loss= 0.4859  val_acc= 0.9437  time= 0.2600 
Epoch: 0667 train_loss= 0.0079  train_acc= 1.0000  val_loss= 0.5055  val_acc= 0.9437  time= 0.3138 
Epoch: 0668 train_loss= 0.0077  train_acc= 1.0000  val_loss= 0.5139  val_acc= 0.9437  time= 0.3158 
Epoch: 0669 train_loss= 0.0077  train_acc= 1.0000  val_loss= 0.4965  val_acc= 0.9437  time= 0.2646 
